SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS	ISOFORM_NAME	IS_PRIMARY
NC_000964.3	781092	782048	+	BSU07110	lplB	gene		781092	782048	781092	782048	1	781092	782048	Y	
NC_000964.3	782062	782949	+	BSU07120	lplC	gene		782062	782949	782062	782949	1	782062	782949	Y	
NC_000964.3	782958	784298	+	BSU07130	lplD	gene		782958	784298	782958	784298	1	782958	784298	Y	
NC_000964.3	784381	785076	+	BSU07140	yetF	gene		784381	785076	784381	785076	1	784381	785076	Y	
NC_000964.3	785113	785490	-	BSU07150	yetG	gene		785113	785490	785113	785490	1	785113	785490	Y	
NC_000964.3	785543	785905	-	BSU07160	yetH	gene		785543	785905	785543	785905	1	785543	785905	Y	
NC_000964.3	785997	786491	-	BSU_none_2	S249	gene		785997	786491	785997	786491	1	785997	786491	Y	
NC_000964.3	787715	787882	+	BSU07190	yezD	gene		787715	787882	787715	787882	1	787715	787882	Y	
NC_000964.3	787992	788636	+	BSU07200	yetJ	gene		787992	788636	787992	788636	1	787992	788636	Y	
NC_000964.3	788636	789628	+	BSU07210	yetK	gene		788636	789628	788636	789628	1	788636	789628	Y	
NC_000964.3	789652	790155	-	BSU07220	yetL	gene		789652	790155	789652	790155	1	789652	790155	Y	
NC_000964.3	790318	791427	+	BSU07230	yetM	gene		790318	791427	790318	791427	1	790318	791427	Y	
NC_000964.3	791462	792532	-	BSU07240	yetN	gene		791462	792532	791462	792532	1	791462	792532	Y	
NC_000964.3	792682	795867	+	BSU07250	yetO	gene		792682	795867	792682	795867	1	792682	795867	Y	
NC_000964.3	796314	798233	+	BSU07260	ltaSA	gene		796314	798233	796314	798233	1	796314	798233	Y	
NC_000964.3	798469	799233	+	BSU07270	yfnH	gene		798469	799233	798469	799233	1	798469	799233	Y	
NC_000964.3	799303	800208	+	BSU07280	yfnG	gene		799303	800208	799303	800208	1	799303	800208	Y	
NC_000964.3	800232	801143	+	BSU07290	yfnF	gene		800232	801143	800232	801143	1	800232	801143	Y	
NC_000964.3	801172	802350	+	BSU07300	yfnE	gene		801172	802350	801172	802350	1	801172	802350	Y	
NC_000964.3	802351	803286	+	BSU07310	yfnD	gene		802351	803286	802351	803286	1	802351	803286	Y	
NC_000964.3	803317	804546	-	BSU07320	yfnC	gene		803317	804546	803317	804546	1	803317	804546	Y	
NC_000964.3	804657	805364	-	BSU07330	yfnB	gene		804657	805364	804657	805364	1	804657	805364	Y	
NC_000964.3	805456	806841	-	BSU07340	yfnA	gene		805456	806841	805456	806841	1	805456	806841	Y	
NC_000964.3	807091	808548	+	BSU07350	yfmT	gene		807091	808548	807091	808548	1	807091	808548	Y	
NC_000964.3	808562	809422	+	BSU07360	yfmS	gene		808562	809422	808562	809422	1	808562	809422	Y	
NC_000964.3	809557	811446	+	BSU07370	yfmR	gene		809557	811446	809557	811446	1	809557	811446	Y	
NC_000964.3	811569	812015	+	BSU07380	yfmQ	gene		811569	812015	811569	812015	1	811569	812015	Y	
NC_000964.3	812140	812562	+	BSU07390	yfmP	gene		812140	812562	812140	812562	1	812140	812562	Y	
NC_000964.3	812628	813818	+	BSU07400	yfmO	gene		812628	813818	812628	813818	1	812628	813818	Y	
NC_000964.3	814109	814264	+	BSU07410	yfmN	gene		814109	814264	814109	814264	1	814109	814264	Y	
NC_000964.3	814384	815940	-	BSU07420	yfmM	gene		814384	815940	814384	815940	1	814384	815940	Y	
NC_000964.3	816113	817243	+	BSU07430	yfmL	gene		816113	817243	816113	817243	1	816113	817243	Y	
NC_000964.3	817311	817757	+	BSU07440	yfmK	gene		817311	817757	817311	817757	1	817311	817757	Y	
NC_000964.3	817810	818829	-	BSU07450	yfmJ	gene		817810	818829	817810	818829	1	817810	818829	Y	
NC_000964.3	818976	820073	+	BSU_none_72	S253	ncRNA		818976	820073	818976	820073	1	818976	820073	Y	
NC_000964.3	819311	820531	-	BSU07460	yfmI	gene		819311	820531	819311	820531	1	819311	820531	Y	
NC_000964.3	820729	820800	+	BSU_none_3	S254	gene		820729	820800	820729	820800	1	820729	820800	Y	
NC_000964.3	820867	822330	+	BSU07480	yfmG	gene		820867	822330	820867	822330	1	820867	822330	Y	
NC_000964.3	822903	823703	-	BSU07490	yfmF	gene		822903	823703	822903	823703	1	822903	823703	Y	
NC_000964.3	823716	824717	-	BSU07500	yfmE	gene		823716	824717	823716	824717	1	823716	824717	Y	
NC_000964.3	824714	825715	-	BSU07510	yfmD	gene		824714	825715	824714	825715	1	824714	825715	Y	
NC_000964.3	825787	826734	-	BSU07520	yfmC	gene		825787	826734	825787	826734	1	825787	826734	Y	
NC_000964.3	826843	827211	-	BSU07530	yfmB	gene		826843	827211	826843	827211	1	826843	827211	Y	
NC_000964.3	827252	827419	+	BSU07540	yfmA	gene		827252	827419	827252	827419	1	827252	827419	Y	
NC_000964.3	827455	827802	+	BSU07550	yflT	gene		827455	827802	827455	827802	1	827455	827802	Y	
NC_000964.3	827993	829255	+	BSU07560	pel	gene		827993	829255	827993	829255	1	827993	829255	Y	
NC_000964.3	829382	830818	+	BSU07570	yflS	gene		829382	830818	829382	830818	1	829382	830818	Y	
NC_000964.3	830945	832573	+	BSU07580	citS	gene		830945	832573	830945	832573	1	830945	832573	Y	
NC_000964.3	832545	833225	+	BSU07590	citT	gene		832545	833225	832545	833225	1	832545	833225	Y	
NC_000964.3	833228	834187	+	BSU07600	yflP	gene		833228	834187	833228	834187	1	833228	834187	Y	
NC_000964.3	834383	835684	+	BSU07610	citM	gene		834383	835684	834383	835684	1	834383	835684	Y	
NC_000964.3	835740	836534	+	BSU07620	yflN	gene		835740	836534	835740	836534	1	835740	836534	Y	
NC_000964.3	836653	837744	+	BSU07630	nosA	gene		836653	837744	836653	837744	1	836653	837744	Y	
NC_000964.3	837735	838010	-	BSU07640	yflL	gene		837735	838010	837735	838010	1	837735	838010	Y	
NC_000964.3	838077	838742	+	BSU07650	yflK	gene		838077	838742	838077	838742	1	838077	838742	Y	
NC_000964.3	838783	838920	-	BSU07660	yflJ	gene		838783	838920	838783	838920	1	838783	838920	Y	
NC_000964.3	839062	840126	+	BSU_none_73	S265	ncRNA		839062	840126	839062	840126	1	839062	840126	Y	
NC_000964.3	839077	839232	-	BSU07670	yflI	gene		839077	839232	839077	839232	1	839077	839232	Y	
NC_000964.3	839339	839653	-	BSU07680	yflH	gene		839339	839653	839339	839653	1	839339	839653	Y	
NC_000964.3	839735	840484	-	BSU07690	yflG	gene		839735	840484	839735	840484	1	839735	840484	Y	
NC_000964.3	840656	842014	+	BSU07700	nagP	gene		840656	842014	840656	842014	1	840656	842014	Y	
NC_000964.3	842047	843996	-	BSU07710	yflE	gene		842047	843996	842047	843996	1	842047	843996	Y	
NC_000964.3	844097	844234	+	BSU07720	yflD	gene		844097	844234	844097	844234	1	844097	844234	Y	
NC_000964.3	844253	844645	+	BSU07735	yflB	gene		844253	844645	844253	844645	1	844253	844645	Y	
NC_000964.3	844770	846185	+	BSU07750	yflA	gene		844770	846185	844770	846185	1	844770	846185	Y	
NC_000964.3	846182	847258	-	BSU07760	yfkT	gene		846182	847258	846182	847258	1	846182	847258	Y	
NC_000964.3	847282	847482	-	BSU07770	yfkS	gene		847282	847482	847282	847482	1	847282	847482	Y	
NC_000964.3	847498	848652	-	BSU07780	yfkR	gene		847498	848652	847498	848652	1	847498	848652	Y	
NC_000964.3	848633	850174	-	BSU07790	yfkQ	gene		848633	850174	848633	850174	1	848633	850174	Y	
NC_000964.3	850367	851779	+	BSU07800	treP	gene		850367	851779	850367	851779	1	850367	851779	Y	
NC_000964.3	851850	853535	+	BSU07810	treA	gene		851850	853535	851850	853535	1	851850	853535	Y	
NC_000964.3	853556	854272	+	BSU07820	treR	gene		853556	854272	853556	854272	1	853556	854272	Y	
NC_000964.3	854412	855077	+	BSU07830	yfkO	gene		854412	855077	854412	855077	1	854412	855077	Y	
NC_000964.3	855114	859502	-	BSU07840	yfkN	gene		855114	859502	855114	859502	1	855114	859502	Y	
NC_000964.3	859745	860263	+	BSU07850	yfkM	gene		859745	860263	859745	860263	1	859745	860263	Y	
NC_000964.3	860303	861493	-	BSU07860	yfkL	gene		860303	861493	860303	861493	1	860303	861493	Y	
NC_000964.3	861586	861801	-	BSU07870	yfkK	gene		861586	861801	861586	861801	1	861586	861801	Y	
NC_000964.3	862004	862474	+	BSU07880	yfkJ	gene		862004	862474	862004	862474	1	862004	862474	Y	
NC_000964.3	862492	862812	+	BSU07890	yfkI	gene		862492	862812	862492	862812	1	862492	862812	Y	
NC_000964.3	862836	863663	+	BSU07900	yfkH	gene		862836	863663	862836	863663	1	862836	863663	Y	
NC_000964.3	863715	863822	+	BSU_none_4	S275	gene		863715	863822	863715	863822	1	863715	863822	Y	
NC_000964.3	863862	865037	-	BSU07910	yfkF	gene		863862	865037	863862	865037	1	863862	865037	Y	
NC_000964.3	865205	866260	+	BSU07920	yfkE	gene		865205	866260	865205	866260	1	865205	866260	Y	
NC_000964.3	866331	867125	+	BSU07930	yfkD	gene		866331	867125	866331	867125	1	866331	867125	Y	
NC_000964.3	867164	868006	-	BSU07940	yfkC	gene		867164	868006	867164	868006	1	867164	868006	Y	
NC_000964.3	868007	869128	-	BSU07955	yfkA	gene		868007	869128	868007	869128	1	868007	869128	Y	
NC_000964.3	869273	869458	+	BSU07970	yfjT	gene		869273	869458	869273	869458	1	869273	869458	Y	
NC_000964.3	869559	870350	+	BSU07980	pdaA	gene		869559	870350	869559	870350	1	869559	870350	Y	
NC_000964.3	870388	871248	-	BSU07990	yfjR	gene		870388	871248	870388	871248	1	870388	871248	Y	
NC_000964.3	871347	872306	-	BSU08000	yfjQ	gene		871347	872306	871347	872306	1	871347	872306	Y	
NC_000964.3	872425	873288	+	BSU08010	yfjP	gene		872425	873288	872425	873288	1	872425	873288	Y	
NC_000964.3	873402	874802	+	BSU08020	yfjO	gene		873402	874802	873402	874802	1	873402	874802	Y	
NC_000964.3	875428	875694	+	BSU08029	yfzA	gene		875428	875694	875428	875694	1	875428	875694	Y	
NC_000964.3	876426	877403	+	BSU08030	dusC	gene		876426	877403	876426	877403	1	876426	877403	Y	
NC_000964.3	877599	878051	+	BSU08040	yfjM	gene		877599	878051	877599	878051	1	877599	878051	Y	
NC_000964.3	878081	878770	+	BSU08050	yfjL	gene		878081	878770	878081	878770	1	878081	878770	Y	
NC_000964.3	879002	880003	+	BSU08060	acoA	gene		879002	880003	879002	880003	1	879002	880003	Y	
NC_000964.3	880007	881035	+	BSU08070	acoB	gene		880007	881035	880007	881035	1	880007	881035	Y	
NC_000964.3	881049	882245	+	BSU08080	acoC	gene		881049	882245	881049	882245	1	881049	882245	Y	
NC_000964.3	882266	883642	+	BSU08090	acoL	gene		882266	883642	882266	883642	1	882266	883642	Y	
NC_000964.3	883758	885575	+	BSU08100	acoR	gene		883758	885575	883758	885575	1	883758	885575	Y	
NC_000964.3	885629	885808	+	BSU08110	sspH	gene		885629	885808	885629	885808	1	885629	885808	Y	
NC_000964.3	885844	886173	-	BSU08120	yfjF	gene		885844	886173	885844	886173	1	885844	886173	Y	
NC_000964.3	886223	886681	-	BSU08130	yfjE	gene		886223	886681	886223	886681	1	886223	886681	Y	
NC_000964.3	886775	887332	-	BSU08140	yfjD	gene		886775	887332	886775	887332	1	886775	887332	Y	
NC_000964.3	887222	887809	+	BSU_none_74	S283	ncRNA		887222	887809	887222	887809	1	887222	887809	Y	
NC_000964.3	887364	888131	-	BSU08150	yfjC	gene		887364	888131	887364	888131	1	887364	888131	Y	
NC_000964.3	888143	889366	-	BSU08160	yfjB	gene		888143	889366	888143	889366	1	888143	889366	Y	
NC_000964.3	889372	889686	-	BSU08170	yfjA	gene		889372	889686	889372	889686	1	889372	889686	Y	
NC_000964.3	890022	891371	+	BSU08180	malA	gene		890022	891371	890022	891371	1	890022	891371	Y	
NC_000964.3	891436	892200	+	BSU08190	malR	gene		891436	892200	891436	892200	1	891436	892200	Y	
NC_000964.3	892215	893798	+	BSU08200	malP	gene		892215	893798	892215	893798	1	892215	893798	Y	
NC_000964.3	893904	895625	+	BSU08210	malQ	gene		893904	895625	893904	895625	1	893904	895625	Y	
NC_000964.3	895619	897433	+	BSU08220	yfiC	gene		895619	897433	895619	897433	1	895619	897433	Y	
NC_000964.3	897588	897992	+	BSU08230	catD	gene		897588	897992	897588	897992	1	897588	897992	Y	
NC_000964.3	898010	898867	+	BSU08240	catE	gene		898010	898867	898010	898867	1	898010	898867	Y	
NC_000964.3	898961	899905	+	BSU08250	yfiF	gene		898961	899905	898961	899905	1	898961	899905	Y	
NC_000964.3	900080	901528	+	BSU08260	yfiG	gene		900080	901528	900080	901528	1	900080	901528	Y	
NC_000964.3	901555	902496	+	BSU08270	yfiH	gene		901555	902496	901555	902496	1	901555	902496	Y	
NC_000964.3	902506	903687	+	BSU08280	yfiI	gene		902506	903687	902506	903687	1	902506	903687	Y	
NC_000964.3	903811	905013	+	BSU08290	yfiJ	gene		903811	905013	903811	905013	1	903811	905013	Y	
NC_000964.3	905010	905672	+	BSU08300	yfiK	gene		905010	905672	905010	905672	1	905010	905672	Y	
NC_000964.3	905816	906751	+	BSU08310	yfiL	gene		905816	906751	905816	906751	1	905816	906751	Y	
NC_000964.3	906764	907954	+	BSU08320	yfiM	gene		906764	907954	906764	907954	1	906764	907954	Y	
NC_000964.3	907968	909125	+	BSU08330	yfiN	gene		907968	909125	907968	909125	1	907968	909125	Y	
NC_000964.3	909198	909746	-	BSU08340	padR	gene		909198	909746	909198	909746	1	909198	909746	Y	
NC_000964.3	910019	910651	+	BSU08350	estB	gene		910019	910651	910019	910651	1	910019	910651	Y	
NC_000964.3	910840	911928	+	BSU08360	yfiQ	gene		910840	911928	910840	911928	1	910840	911928	Y	
NC_000964.3	911330	911718	-	BSU_none_75	S286	ncRNA		911330	911718	911330	911718	1	911330	911718	Y	
NC_000964.3	911964	912581	-	BSU08370	yfiR	gene		911964	912581	911964	912581	1	911964	912581	Y	
NC_000964.3	912547	913800	-	BSU08380	yfiS	gene		912547	913800	912547	913800	1	912547	913800	Y	
NC_000964.3	913924	914460	+	BSU08390	yfiT	gene		913924	914460	913924	914460	1	913924	914460	Y	
NC_000964.3	914457	916013	-	BSU08400	yfiU	gene		914457	916013	914457	916013	1	914457	916013	Y	
NC_000964.3	916124	916606	-	BSU08410	yfiV	gene		916124	916606	916124	916606	1	916124	916606	Y	
NC_000964.3	916778	919348	+	BSU08425	mprF	gene		916778	919348	916778	919348	1	916778	919348	Y	
NC_000964.3	919366	920343	-	BSU08440	yfiY	gene		919366	920343	919366	920343	1	919366	920343	Y	
NC_000964.3	920474	921475	+	BSU08450	yfiZ	gene		920474	921475	920474	921475	1	920474	921475	Y	
NC_000964.3	921472	922503	+	BSU08460	yfhA	gene		921472	922503	921472	922503	1	921472	922503	Y	
NC_000964.3	922618	923499	+	BSU08470	yfhB	gene		922618	923499	922618	923499	1	922618	923499	Y	
NC_000964.3	923587	924171	+	BSU08480	yfhC	gene		923587	924171	923587	924171	1	923587	924171	Y	
NC_000964.3	924210	924401	-	BSU08490	yfhD	gene		924210	924401	924210	924401	1	924210	924401	Y	
NC_000964.3	924468	924578	-	BSU08500	yfhE	gene		924468	924578	924468	924578	1	924468	924578	Y	
NC_000964.3	924633	925544	-	BSU08510	yfhF	gene		924633	925544	924633	925544	1	924633	925544	Y	
NC_000964.3	925633	926427	+	BSU08520	recX	gene		925633	926427	925633	926427	1	925633	926427	Y	
NC_000964.3	926429	926743	+	BSU08530	yfhH	gene		926429	926743	926429	926743	1	926429	926743	Y	
NC_000964.3	926651	926919	-	BSU_none_76	S289	ncRNA		926651	926919	926651	926919	1	926651	926919	Y	
NC_000964.3	926886	928079	+	BSU08540	yfhI	gene		926886	928079	926886	928079	1	926886	928079	Y	
NC_000964.3	928112	928264	-	BSU08550	sspK	gene		928112	928264	928112	928264	1	928112	928264	Y	
NC_000964.3	928389	928658	+	BSU08560	yfhJ	gene		928389	928658	928389	928658	1	928389	928658	Y	
NC_000964.3	928803	929321	+	BSU08570	yfhK	gene		928803	929321	928803	929321	1	928803	929321	Y	
NC_000964.3	929406	929738	+	BSU08580	yfhL	gene		929406	929738	929406	929738	1	929406	929738	Y	
NC_000964.3	929725	930585	+	BSU08590	yfhM	gene		929725	930585	929725	930585	1	929725	930585	Y	
NC_000964.3	930818	931807	+	BSU08600	csbB	gene		930818	931807	930818	931807	1	930818	931807	Y	
NC_000964.3	931879	934464	+	BSU08610	yfhO	gene		931879	934464	931879	934464	1	931879	934464	Y	
NC_000964.3	934457	935440	-	BSU08620	yfhP	gene		934457	935440	934457	935440	1	934457	935440	Y	
NC_000964.3	935656	936765	+	BSU08630	yfhQ	gene		935656	936765	935656	936765	1	935656	936765	Y	
NC_000964.3	936773	936997	-	BSU08640	yfhS	gene		936773	936997	936773	936997	1	936773	936997	Y	
NC_000964.3	937079	937831	+	BSU08650	fabL	gene		937079	937831	937079	937831	1	937079	937831	Y	
NC_000964.3	937900	938154	+	BSU08660	sspE	gene		937900	938154	937900	938154	1	937900	938154	Y	
NC_000964.3	938243	938587	+	BSU08670	ygaB	gene		938243	938587	938243	938587	1	938243	938587	Y	
NC_000964.3	938731	939261	+	BSU08680	ygaC	gene		938731	939261	938731	939261	1	938731	939261	Y	
NC_000964.3	939322	941091	+	BSU08690	ygaD	gene		939322	941091	939322	941091	1	939322	941091	Y	
NC_000964.3	941168	942229	-	BSU08700	ygaE	gene		941168	942229	941168	942229	1	941168	942229	Y	
NC_000964.3	942449	943738	-	BSU08710	gsaB	gene		942449	943738	942449	943738	1	942449	943738	Y	
NC_000964.3	943891	944364	+	BSU08720	ygaF	gene		943891	944364	943891	944364	1	943891	944364	Y	
NC_000964.3	944487	944924	+	BSU08730	perR	gene		944487	944924	944487	944924	1	944487	944924	Y	
NC_000964.3	944959	945312	-	BSU08740	ygzB	gene		944959	945312	944959	945312	1	944959	945312	Y	
NC_000964.3	945520	946404	+	BSU08750	ygxA	gene		945520	946404	945520	946404	1	945520	946404	Y	
NC_000964.3	946696	948250	+	BSU_RRNA_22	rrnD-16S	rRNA		946696	948250	946696	948250	1	946696	948250	Y	
NC_000964.3	948418	951345	+	BSU_RRNA_17	rrnD-23S	rRNA		948418	951345	948418	951345	1	948418	951345	Y	
NC_000964.3	951457	951572	+	BSU_RRNA_18	rrnD-5S	rRNA		951457	951572	951457	951572	1	951457	951572	Y	
NC_000964.3	951582	951656	+	BSU_TRNA_29	trnD-Asn	tRNA		951582	951656	951582	951656	1	951582	951656	Y	
NC_000964.3	951662	951753	+	BSU_TRNA_30	trnD-Ser	tRNA		951662	951753	951662	951753	1	951662	951753	Y	
NC_000964.3	951788	951859	+	BSU_TRNA_31	trnD-Glu	tRNA		951788	951859	951788	951859	1	951788	951859	Y	
NC_000964.3	951869	951944	+	BSU_TRNA_32	trnD-Val	tRNA		951869	951944	951869	951944	1	951869	951944	Y	
NC_000964.3	951954	952030	+	BSU_TRNA_33	trnD-Met	tRNA		951954	952030	951954	952030	1	951954	952030	Y	
NC_000964.3	952042	952118	+	BSU_TRNA_34	trnD-Asp	tRNA		952042	952118	952042	952118	1	952042	952118	Y	
NC_000964.3	952131	952206	+	BSU_TRNA_35	trnD-Phe	tRNA		952131	952206	952131	952206	1	952131	952206	Y	
NC_000964.3	952212	952284	+	BSU_TRNA_36	trnD-Thr	tRNA		952212	952284	952212	952284	1	952212	952284	Y	
NC_000964.3	952307	952391	+	BSU_TRNA_37	trnD-Tyr	tRNA		952307	952391	952307	952391	1	952307	952391	Y	
NC_000964.3	952397	952470	+	BSU_TRNA_38	trnD-Trp	tRNA		952397	952470	952397	952470	1	952397	952470	Y	
NC_000964.3	952495	952570	+	BSU_TRNA_39	trnD-His	tRNA		952495	952570	952495	952570	1	952495	952570	Y	
NC_000964.3	952580	952651	+	BSU_TRNA_40	trnD-Gln	tRNA		952580	952651	952580	952651	1	952580	952651	Y	
NC_000964.3	952701	952775	+	BSU_TRNA_41	trnD-Gly	tRNA		952701	952775	952701	952775	1	952701	952775	Y	
NC_000964.3	952781	952851	+	BSU_TRNA_42	trnD-Cys	tRNA		952781	952851	952781	952851	1	952781	952851	Y	
NC_000964.3	952859	952947	+	BSU_TRNA_43	trnD-Leu1	tRNA		952859	952947	952859	952947	1	952859	952947	Y	
NC_000964.3	953213	953294	+	BSU_TRNA_44	trnD-Leu2	tRNA		953213	953294	953213	953294	1	953213	953294	Y	
NC_000964.3	953373	954149	-	BSU08760	spo0M	gene		953373	954149	953373	954149	1	953373	954149	Y	
NC_000964.3	954291	954494	+	BSU08770	ygzA	gene		954291	954494	954291	954494	1	954291	954494	Y	
NC_000964.3	954579	954851	-	BSU08779	ygzC	gene		954579	954851	954579	954851	1	954579	954851	Y	
NC_000964.3	954893	955585	+	BSU08780	ygaJ	gene		954893	955585	954893	955585	1	954893	955585	Y	
NC_000964.3	955895	957667	+	BSU08790	thiC	gene		955895	957667	955895	957667	1	955895	957667	Y	
NC_000964.3	957705	959060	-	BSU08800	ygaK	gene		957705	959060	957705	959060	1	957705	959060	Y	
NC_000964.3	959290	959508	+	BSU08810	senS	gene		959290	959508	959290	959508	1	959290	959508	Y	
NC_000964.3	959535	960986	-	BSU08820	katA	gene		959535	960986	959535	960986	1	959535	960986	Y	
NC_000964.3	961009	961338	+	BSU_none_77	S309	ncRNA		961009	961338	961009	961338	1	961009	961338	Y	
NC_000964.3	961394	962161	+	BSU08830	ssuB	gene		961394	962161	961394	962161	1	961394	962161	Y	
NC_000964.3	962179	963177	+	BSU08840	ssuA	gene		962179	963177	962179	963177	1	962179	963177	Y	
NC_000964.3	963174	964004	+	BSU08850	ssuC	gene		963174	964004	963174	964004	1	963174	964004	Y	
NC_000964.3	964027	965157	+	BSU08860	ssuD	gene		964027	965157	964027	965157	1	964027	965157	Y	
NC_000964.3	965261	965797	+	BSU08870	ygaN	gene		965261	965797	965261	965797	1	965261	965797	Y	
NC_000964.3	965909	966178	+	BSU08880	rpsN2	gene		965909	966178	965909	966178	1	965909	966178	Y	
NC_000964.3	966196	966669	-	BSU08890	ygaO	gene		966196	966669	966196	966669	1	966196	966669	Y	
NC_000964.3	966671	966871	-	BSU08899	ygzD	gene		966671	966871	966671	966871	1	966671	966871	Y	
NC_000964.3	967065	967138	+	BSU_TRNA_82	trnSL-Gly1	tRNA		967065	967138	967065	967138	1	967065	967138	Y	
NC_000964.3	967229	967852	-	BSU08900	yhzB	gene		967229	967852	967229	967852	1	967229	967852	Y	
NC_000964.3	967935	969095	+	BSU08910	yhbA	gene		967935	969095	967935	969095	1	967935	969095	Y	
NC_000964.3	969162	970097	+	BSU08920	yhbB	gene		969162	970097	969162	970097	1	969162	970097	Y	
NC_000964.3	970135	970617	+	BSU08930	cspR	gene		970135	970617	970135	970617	1	970135	970617	Y	
NC_000964.3	970667	971383	+	BSU08940	yhbD	gene		970667	971383	970667	971383	1	970667	971383	Y	
NC_000964.3	971374	972087	+	BSU08950	yhbE	gene		971374	972087	971374	972087	1	971374	972087	Y	
NC_000964.3	972099	972806	+	BSU08960	yhbF	gene		972099	972806	972099	972806	1	972099	972806	Y	
NC_000964.3	972856	972945	-	BSU_none_5	S313	gene		972856	972945	972856	972945	1	972856	972945	Y	
NC_000964.3	973156	975051	+	BSU08970	prkA	gene		973156	975051	973156	975051	1	973156	975051	Y	
NC_000964.3	975231	976409	+	BSU08980	yhbH	gene		975231	976409	975231	976409	1	975231	976409	Y	
